"RoleName","Operation","Allowed"
"Contributor","Microsoft.Cdn/profiles/queryloganalyticsmetrics/action","True"
"Contributor","Microsoft.Cdn/profiles/queryloganalyticsrankings/action","True"
"Contributor","Microsoft.Cdn/profiles/querywafloganalyticsmetrics/action","True"
"Contributor","Microsoft.Cdn/profiles/querywafloganalyticsrankings/action","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/read","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/write","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/delete","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/CheckResourceUsage/action","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/Start/action","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/Stop/action","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/Purge/action","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/Load/action","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/ValidateCustomDomain/action","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/customdomains/read","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/customdomains/write","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/customdomains/delete","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/customdomains/DisableCustomHttps/action","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/customdomains/EnableCustomHttps/action","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/origins/read","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/origins/write","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/origins/delete","True"
"Contributor","Microsoft.Cdn/cdnwebapplicationfirewallmanagedrulesets/read","True"
"Contributor","Microsoft.Cdn/cdnwebapplicationfirewallmanagedrulesets/write","True"
"Contributor","Microsoft.Cdn/cdnwebapplicationfirewallmanagedrulesets/delete","True"
"Contributor","Microsoft.Cdn/cdnwebapplicationfirewallpolicies/read","True"
"Contributor","Microsoft.Cdn/cdnwebapplicationfirewallpolicies/write","True"
"Contributor","Microsoft.Cdn/cdnwebapplicationfirewallpolicies/delete","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/origingroups/read","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/origingroups/write","True"
"Contributor","Microsoft.Cdn/profiles/endpoints/origingroups/delete","True"
"Contributor","Microsoft.Cdn/operationresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/CheckResourceUsage/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/GenerateSsoUri/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/GetSupportedOptimizationTypes/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/CheckHostNameAvailability/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/Usages/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/Upgrade/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/CdnCanMigrateToAfd/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/CdnMigrateToAfd/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/MigrationCommit/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/MigrationAbort/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/CheckResourceUsage/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/Start/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/Stop/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/Purge/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/Load/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/ValidateCustomDomain/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/originresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/originresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/originresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/customdomainresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/customdomainresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/customdomainresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/customdomainresults/DisableCustomHttps/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/customdomainresults/EnableCustomHttps/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/origingroupresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/origingroupresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/endpointresults/origingroupresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/cdnwebapplicationfirewallpolicyresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/cdnwebapplicationfirewallpolicyresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/cdnwebapplicationfirewallpolicyresults/delete","True"
"Contributor","Microsoft.Cdn/profiles/afdendpoints/read","True"
"Contributor","Microsoft.Cdn/profiles/afdendpoints/write","True"
"Contributor","Microsoft.Cdn/profiles/afdendpoints/delete","True"
"Contributor","Microsoft.Cdn/profiles/afdendpoints/Purge/action","True"
"Contributor","Microsoft.Cdn/profiles/afdendpoints/Usages/action","True"
"Contributor","Microsoft.Cdn/profiles/afdendpoints/ValidateCustomDomain/action","True"
"Contributor","Microsoft.Cdn/profiles/afdendpoints/CheckCustomDomainDNSMappingStatus/action","True"
"Contributor","Microsoft.Cdn/profiles/afdendpoints/CheckEndpointNameAvailability/action","True"
"Contributor","Microsoft.Cdn/profiles/afdendpoints/routes/read","True"
"Contributor","Microsoft.Cdn/profiles/afdendpoints/routes/write","True"
"Contributor","Microsoft.Cdn/profiles/afdendpoints/routes/delete","True"
"Contributor","Microsoft.Cdn/profiles/customdomains/read","True"
"Contributor","Microsoft.Cdn/profiles/customdomains/write","True"
"Contributor","Microsoft.Cdn/profiles/customdomains/delete","True"
"Contributor","Microsoft.Cdn/profiles/customdomains/RefreshValidationToken/action","True"
"Contributor","Microsoft.Cdn/profiles/origingroups/read","True"
"Contributor","Microsoft.Cdn/profiles/origingroups/write","True"
"Contributor","Microsoft.Cdn/profiles/origingroups/delete","True"
"Contributor","Microsoft.Cdn/profiles/origingroups/Usages/action","True"
"Contributor","Microsoft.Cdn/profiles/origingroups/origins/read","True"
"Contributor","Microsoft.Cdn/profiles/origingroups/origins/write","True"
"Contributor","Microsoft.Cdn/profiles/origingroups/origins/delete","True"
"Contributor","Microsoft.Cdn/profiles/rulesets/read","True"
"Contributor","Microsoft.Cdn/profiles/rulesets/write","True"
"Contributor","Microsoft.Cdn/profiles/rulesets/delete","True"
"Contributor","Microsoft.Cdn/profiles/rulesets/Usages/action","True"
"Contributor","Microsoft.Cdn/profiles/rulesets/rules/read","True"
"Contributor","Microsoft.Cdn/profiles/rulesets/rules/write","True"
"Contributor","Microsoft.Cdn/profiles/rulesets/rules/delete","True"
"Contributor","Microsoft.Cdn/profiles/secrets/read","True"
"Contributor","Microsoft.Cdn/profiles/secrets/write","True"
"Contributor","Microsoft.Cdn/profiles/secrets/delete","True"
"Contributor","Microsoft.Cdn/profiles/securitypolicies/read","True"
"Contributor","Microsoft.Cdn/profiles/securitypolicies/write","True"
"Contributor","Microsoft.Cdn/profiles/securitypolicies/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/afdendpointresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/afdendpointresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/afdendpointresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/afdendpointresults/Purge/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/afdendpointresults/Usages/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/afdendpointresults/ValidateCustomDomain/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/afdendpointresults/CheckCustomDomainDNSMappingStatus/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/afdendpointresults/CheckEndpointNameAvailability/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/afdendpointresults/routeresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/afdendpointresults/routeresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/afdendpointresults/routeresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/customdomainresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/customdomainresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/customdomainresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/customdomainresults/RefreshValidationToken/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/origingroupresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/origingroupresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/origingroupresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/origingroupresults/Usages/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/origingroupresults/originresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/origingroupresults/originresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/origingroupresults/originresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/rulesetresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/rulesetresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/rulesetresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/rulesetresults/Usages/action","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/rulesetresults/ruleresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/rulesetresults/ruleresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/rulesetresults/ruleresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/secretresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/secretresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/secretresults/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/securitypolicyresults/read","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/securitypolicyresults/write","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/securitypolicyresults/delete","True"
"Contributor","Microsoft.Cdn/profiles/getloganalyticslocations/read","True"
"Contributor","Microsoft.Cdn/profiles/getloganalyticsmetrics/read","True"
"Contributor","Microsoft.Cdn/profiles/getloganalyticsrankings/read","True"
"Contributor","Microsoft.Cdn/profiles/getloganalyticsresources/read","True"
"Contributor","Microsoft.Cdn/profiles/getwafloganalyticsmetrics/read","True"
"Contributor","Microsoft.Cdn/profiles/getwafloganalyticsrankings/read","True"
"Contributor","Microsoft.Cdn/profiles/targetgroups/read","True"
"Contributor","Microsoft.Cdn/profiles/targetgroups/write","True"
"Contributor","Microsoft.Cdn/profiles/targetgroups/delete","True"
"Contributor","Microsoft.Cdn/profiles/tunnelpolicies/read","True"
"Contributor","Microsoft.Cdn/profiles/tunnelpolicies/write","True"
"Contributor","Microsoft.Cdn/profiles/tunnelpolicies/delete","True"
"Contributor","Microsoft.Cdn/profiles/deploymentversions/read","True"
"Contributor","Microsoft.Cdn/profiles/deploymentversions/write","True"
"Contributor","Microsoft.Cdn/profiles/deploymentversions/delete","True"
"Contributor","Microsoft.Cdn/profiles/deploymentversions/Approve/action","True"
"Contributor","Microsoft.Cdn/profiles/deploymentversions/Compare/action","True"
"Contributor","Microsoft.Cdn/profiles/authpolicies/read","True"
"Contributor","Microsoft.Cdn/profiles/authpolicies/write","True"
"Contributor","Microsoft.Cdn/profiles/authpolicies/delete","True"
"Contributor","Microsoft.Cdn/operationresults/profileresults/targetgroupresults/read","True"
